CASENO,OFFENSE,CVLEGEND,BLKADDR,EVENTDTTM,Latitude,Longitude,Day
17037375,DOMESTIC VIOLENCE,FAMILY OFFENSE,1200 ASHBY AVE,2017-06-28 18:40:00,37.852211,-122.286336,Wednesday
17026321,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2600 REGENT ST,2017-05-10 00:00:00,37.863369,-122.257622,Wednesday
17091132,THEFT MISD. (UNDER $950),LARCENY,2614 ACTON ST,2017-06-14 10:00:00,37.859804,-122.282772,Wednesday
17048090,NARCOTICS,DRUG VIOLATION,1900 HASTE ST,2017-08-16 09:30:00,37.864258,-122.272202,Wednesday
17046671,DISTURBANCE,DISORDERLY CONDUCT,2000 ALLSTON WAY,2017-08-09 17:52:00,37.869096,-122.270137,Wednesday
17040322,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1900 BERKELEY WAY,2017-07-12 02:30:00,37.87247,-122.273021,Wednesday
17031089,BURGLARY AUTO,BURGLARY - VEHICLE,100 SPINNAKER WAY,2017-05-31 12:45:00,37.870287,-122.316238,Wednesday
17017548,BURGLARY AUTO,BURGLARY - VEHICLE,2600 CHANNING WAY,2017-03-29 20:02:00,37.867301,-122.255777,Wednesday
17034258,NARCOTICS,DRUG VIOLATION,PARKER STREET & TELEGRAPH AVE,2017-06-14 21:56:00,37.863272,-122.258656,Wednesday
17091144,THEFT FELONY (OVER $950),LARCENY,2232 HASTE STREET E,2017-06-14 11:15:00,37.865355,-122.263866,Wednesday
17018976,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,2017-04-05 17:00:00,37.863611,-122.317566,Wednesday
17021650,THEFT MISD. (UNDER $950),LARCENY,2100 KITTREDGE ST,2017-04-19 02:27:00,37.868512,-122.26781,Wednesday
17026478,BURGLARY AUTO,BURGLARY - VEHICLE,RUSSELL STREET & COLLEGE AVE,2017-05-10 19:00:00,37.858483,-122.253191,Wednesday
17016460,IDENTITY THEFT,FRAUD,1400 EASTSHORE HWY,2017-03-22 13:30:00,37.876085,-122.306138,Wednesday
17040360,THEFT MISD. (UNDER $950),LARCENY,M L KING JR WAY & DELAWARE ST,2017-07-12 10:00:00,,,Wednesday
17017474,BURGLARY AUTO,BURGLARY - VEHICLE,GILMAN STREET & BUCHANAN ST,2017-03-29 06:00:00,37.877715,-122.309618,Wednesday
17038731,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1600 PARKER ST,2017-07-05 03:00:00,37.860768,-122.278249,Wednesday
17049897,VANDALISM,VANDALISM,900 SHATTUCK SQ,2017-08-23 14:59:00,,,Wednesday
17014555,BURGLARY AUTO,BURGLARY - VEHICLE,HAROLD WAY & ALLSTON WAY,2017-03-15 20:30:00,37.8692,-122.269308,Wednesday
17015132,VEHICLE STOLEN,MOTOR VEHICLE THEFT,CARLETON STREET & M L KING JR WAY,2017-03-15 10:00:00,,,Wednesday
17017706,VEHICLE STOLEN,MOTOR VEHICLE THEFT,ADDISON STREET & M L KING JR WAY,2017-03-29 10:00:00,,,Wednesday
17034399,BURGLARY AUTO,BURGLARY - VEHICLE,900 PARKER ST,2017-06-14 22:00:00,37.858455,-122.293374,Wednesday
17043555,BURGLARY AUTO,BURGLARY - VEHICLE,3000 TELEGRAPH AVE,2017-07-26 19:15:00,37.855435,-122.259841,Wednesday
17090502,THEFT MISD. (UNDER $950),LARCENY,2500 TELEGRAPH AVE,2017-03-08 15:30:00,37.865009,-122.258767,Wednesday
17036177,DISTURBANCE,DISORDERLY CONDUCT,700 SANTA BARBARA RD,2017-06-14 12:00:00,37.897731,-122.271759,Wednesday
17023300,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,800 COLUSA AVE,2017-04-26 23:00:00,37.893696,-122.281105,Wednesday
17044972,THEFT MISD. (UNDER $950),LARCENY,2100 OXFORD ST,2017-08-02 16:10:00,37.87091,-122.265993,Wednesday
17018990,THEFT FROM AUTO,LARCENY - FROM VEHICLE,HAWTHORNE TERRACE & HAWTHORNE STEPS,2017-04-05 15:00:00,37.882491,-122.262591,Wednesday
17091054,VANDALISM,VANDALISM,1211 STANNAGE AVE,2017-05-31 20:00:00,37.882211,-122.294486,Wednesday
17049740,SEXUAL ASSAULT FEL.,SEX CRIME,2500 DANA ST,2017-08-23 00:40:00,37.864701,-122.260693,Wednesday
17014460,BURGLARY AUTO,BURGLARY - VEHICLE,2400 DURANT AVE,2017-03-15 12:43:00,37.867513,-122.26127,Wednesday
17041557,VANDALISM,VANDALISM,1600 ALCATRAZ AVE,2017-07-12 04:00:00,37.848152,-122.275807,Wednesday
17031244,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1900 STUART ST,2017-05-31 21:00:00,37.857951,-122.271494,Wednesday
17037248,VANDALISM,VANDALISM,2300 WARRING ST,2017-06-28 03:01:00,37.869137,-122.250908,Wednesday
17040379,BURGLARY AUTO,BURGLARY - VEHICLE,2300 FOURTH ST,2017-07-12 14:45:00,37.862844,-122.298368,Wednesday
17016092,DOMESTIC VIOLENCE,FAMILY OFFENSE,800 HEARST AVE,2017-03-22 22:57:00,37.869084,-122.299245,Wednesday
17042168,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1400 M L KING JR WAY,2017-07-19 22:30:00,,,Wednesday
17034347,BURGLARY AUTO,BURGLARY - VEHICLE,900 UNIVERSITY AVE,2017-06-14 19:45:00,37.868273,-122.295963,Wednesday
17090507,BURGLARY AUTO,BURGLARY - VEHICLE,COLLEGE AVENUE & RUSSELL ST,2017-03-08 18:30:00,37.858483,-122.253191,Wednesday
17029473,THEFT MISD. (UNDER $950),LARCENY,SACRAMENTO STREET & ROSE ST,2017-05-24 15:30:00,37.878912,-122.282959,Wednesday
17090731,BURGLARY AUTO,BURGLARY - VEHICLE,2700 SHATTUCK AVE,2017-04-12 17:45:00,37.859802,-122.267177,Wednesday
17034128,ASSAULT/BATTERY MISD.,ASSAULT,1200 UNIVERSITY AVE,2017-06-14 12:11:00,37.869385,-122.28953,Wednesday
17044903,MISSING ADULT,MISSING PERSON,1600 CORNELL AVE,2017-08-02 09:28:00,37.87551,-122.291424,Wednesday
17021807,GUN/WEAPON,WEAPONS OFFENSE,2100 SAN PABLO AVE,2017-04-19 17:26:00,37.867533,-122.291719,Wednesday
17045072,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2900 ELLIS ST,2017-08-02 16:00:00,37.85583,-122.27339,Wednesday
17040299,DOMESTIC VIOLENCE,FAMILY OFFENSE,1200 CURTIS ST,2017-07-12 03:00:00,37.882957,-122.289458,Wednesday
17021848,NARCOTICS,DRUG VIOLATION,100 BOLIVAR DR,2017-04-19 23:50:00,,,Wednesday
17018974,ASSAULT/BATTERY FEL.,ASSAULT,1600 MILVIA ST,2017-04-05 18:00:00,37.877951,-122.271395,Wednesday
17021931,BURGLARY AUTO,BURGLARY - VEHICLE,1700 SAN PABLO AVE,2017-04-19 18:00:00,37.87325,-122.293558,Wednesday
17090824,IDENTITY THEFT,FRAUD,1800 HARMON ST,2017-04-26 09:30:00,37.849512,-122.272671,Wednesday
17038925,BURGLARY AUTO,BURGLARY - VEHICLE,1600 HARMON ST,2017-07-05 22:00:00,37.849099,-122.275932,Wednesday
17040414,BURGLARY AUTO,BURGLARY - VEHICLE,2600 DWIGHT WAY,2017-07-12 17:53:00,37.86542,-122.25618,Wednesday
17021796,ROBBERY,ROBBERY,ADELINE STREET & ALCATRAZ AVE,2017-04-19 18:30:00,37.848752,-122.271331,Wednesday
17090526,BURGLARY AUTO,BURGLARY - VEHICLE,2400 CHANNING WAY,2017-03-08 15:00:00,37.866622,-122.26108,Wednesday
17049942,BURGLARY AUTO,BURGLARY - VEHICLE,1900 WALNUT ST,2017-08-23 20:56:00,37.872907,-122.266975,Wednesday
17016184,THEFT FROM AUTO,LARCENY - FROM VEHICLE,900 UNIVERSITY AVE,2017-03-22 22:00:00,37.868273,-122.295963,Wednesday
17016033,BURGLARY AUTO,BURGLARY - VEHICLE,1900 FOURTH ST,2017-03-22 16:45:00,37.868281,-122.300102,Wednesday
17029516,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,2017-05-24 19:49:00,37.858079,-122.268016,Wednesday
17019031,NARCOTICS,DRUG VIOLATION,OREGON STREET & M L KING JR WAY,2017-04-05 23:58:00,,,Wednesday
17021645,NARCOTICS,DRUG VIOLATION,100 BOLIVAR DR,2017-04-19 01:01:00,,,Wednesday
17032642,THEFT MISD. (UNDER $950),LARCENY,1900 HEARST AVE,2017-06-07 13:01:00,37.873327,-122.273214,Wednesday
17050020,BURGLARY AUTO,BURGLARY - VEHICLE,PRINCE STREET & FULTON ST,2017-08-23 23:00:00,37.85351,-122.263076,Wednesday
17035865,ALCOHOL OFFENSE,LIQUOR LAW VIOLATION,2100 HASTE ST,2017-06-21 22:50:00,37.864908,-122.267289,Wednesday
17023270,ROBBERY,ROBBERY,2300 SHATTUCK AVE,2017-04-26 20:22:00,37.867176,-122.267802,Wednesday
17091396,THEFT FELONY (OVER $950),LARCENY,1500 VIRGINIA ST,2017-07-19 15:40:00,37.874872,-122.282359,Wednesday
17018979,THEFT MISD. (UNDER $950),LARCENY,2900 COLLEGE AVE,2017-04-05 16:00:00,37.858356,-122.253179,Wednesday
17046607,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1300 ROSE ST,2017-08-09 03:00:00,37.876897,-122.28868,Wednesday
17030946,NARCOTICS,DRUG VIOLATION,2400 GRANT ST,2017-05-31 01:13:00,37.864714,-122.274572,Wednesday
17044538,ROBBERY,ROBBERY,2200 BONAR ST,2017-07-26 12:00:00,37.86695,-122.286984,Wednesday
17031109,DISTURBANCE,DISORDERLY CONDUCT,2300 LE CONTE AVE,2017-05-31 20:00:00,37.874867,-122.263689,Wednesday
17013024,MISSING ADULT,MISSING PERSON,2900 DERBY ST,2017-03-08 15:45:00,37.862393,-122.248851,Wednesday
17090684,THEFT MISD. (UNDER $950),LARCENY,1900 HEARST AVE,2017-04-05 15:00:00,37.873327,-122.273214,Wednesday
17091347,VANDALISM,VANDALISM,1700 FOURTH ST,2017-07-12 11:10:00,37.871268,-122.30106,Wednesday
17090722,BURGLARY AUTO,BURGLARY - VEHICLE,2700 PRINCE ST,2017-04-12 09:00:00,37.85489,-122.252564,Wednesday
17090506,BURGLARY AUTO,BURGLARY - VEHICLE,2900 COLLEGE AVE,2017-03-08 18:30:00,37.858356,-122.253179,Wednesday
17048287,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 BANCROFT WAY,2017-08-16 22:20:00,37.864897,-122.288672,Wednesday
17090612,THEFT MISD. (UNDER $950),LARCENY,1755 UNIVERSITY AVE,2017-03-22 17:00:00,37.871162,-122.276507,Wednesday
17032727,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,2017-06-07 19:18:00,37.858079,-122.268016,Wednesday
17029545,2ND RESPONSE,NOISE VIOLATION,1800 EUCLID AVE,2017-05-24 23:21:00,37.876045,-122.260336,Wednesday
17014952,VEHICLE STOLEN,MOTOR VEHICLE THEFT,2400 WARRING ST,2017-03-15 23:00:00,37.867708,-122.250801,Wednesday
17037246,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2300 WARRING ST,2017-06-28 02:40:00,37.869137,-122.250908,Wednesday
17012984,MISSING ADULT,MISSING PERSON,2100 CARLETON ST,2017-03-08 11:00:00,37.861265,-122.26698,Wednesday
17027529,THEFT FELONY (OVER $950),LARCENY,2400 ASHBY AVE,2017-05-10 18:00:00,37.856111,-122.260248,Wednesday
17090654,THEFT MISD. (UNDER $950),LARCENY,1700 SIXTY-THIRD ST,2017-03-15 18:00:00,,,Wednesday
17034100,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,700 ROBLE RD,2017-06-14 09:39:00,,,Wednesday
17030951,ROBBERY,ROBBERY,1300 OXFORD ST,2017-05-31 02:45:00,37.883725,-122.267521,Wednesday
17090600,BURGLARY AUTO,BURGLARY - VEHICLE,2000 ALLSTON WAY,2017-03-22 20:10:00,37.869096,-122.270137,Wednesday
17020412,BURGLARY AUTO,BURGLARY - VEHICLE,HARRISON STREET & SIXTH ST,2017-04-12 17:00:00,37.881142,-122.30191,Wednesday
17013125,DISTURBANCE,DISORDERLY CONDUCT,1900 ALLSTON WAY,2017-03-08 15:20:00,37.868785,-122.272701,Wednesday
17045161,BURGLARY AUTO,BURGLARY - VEHICLE,1800 SAN PABLO AVE,2017-08-02 17:30:00,37.871402,-122.292965,Wednesday
17090587,THEFT MISD. (UNDER $950),LARCENY,1000 KEITH AVE,2017-03-15 13:25:00,37.890366,-122.266998,Wednesday
17019264,DISTURBANCE,DISORDERLY CONDUCT,2600 DWIGHT WAY,2017-04-05 10:00:00,37.86542,-122.25618,Wednesday
17090834,BURGLARY AUTO,BURGLARY - VEHICLE,2000 HEARST AVE,2017-04-26 22:00:00,37.873639,-122.27064,Wednesday
17045089,BURGLARY AUTO,BURGLARY - VEHICLE,1400 BANCROFT WAY,2017-08-02 21:00:00,37.865546,-122.28378,Wednesday
17091106,THEFT MISD. (UNDER $950),LARCENY,2500 BENVENUE AVE,2017-06-07 17:30:00,37.865535,-122.255235,Wednesday
17028027,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,2017-05-17 22:30:00,37.858079,-122.268016,Wednesday
17023573,VANDALISM,VANDALISM,CHANNING WAY & SPAULDING AVE,2017-04-26 20:30:00,37.864144,-122.280257,Wednesday
17038815,THEFT FROM PERSON,LARCENY,1900 OXFORD ST,2017-07-05 14:31:00,37.873885,-122.266332,Wednesday
17090645,BURGLARY AUTO,BURGLARY - VEHICLE,2450 DURANT AVE,2017-03-29 13:10:00,37.867668,-122.260109,Wednesday
17040668,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,2017-07-12 12:00:00,37.863611,-122.317566,Wednesday
17091352,BURGLARY AUTO,BURGLARY - VEHICLE,1800 EIGHTH ST,2017-07-12 00:00:00,37.871013,-122.296366,Wednesday
17090649,BURGLARY AUTO,BURGLARY - VEHICLE,1100 JOSEPHINE ST,2017-03-29 22:00:00,,,Wednesday
17090751,IDENTITY THEFT,FRAUD,1600 VIRGINIA ST,2017-04-05 14:45:00,37.875166,-122.280125,Wednesday
17035827,THEFT MISD. (UNDER $950),LARCENY,1300 BONITA AVE,2017-06-21 20:45:00,37.883407,-122.273154,Wednesday
17032640,DISTURBANCE,DISORDERLY CONDUCT,2000 OREGON ST,2017-06-07 11:50:00,37.857409,-122.268473,Wednesday
17091189,BURGLARY AUTO,BURGLARY - VEHICLE,2300 ELLSWORTH ST,2017-06-21 00:00:00,37.867972,-122.263699,Wednesday
17020338,THEFT MISD. (UNDER $950),LARCENY,2800 ADELINE ST,2017-04-12 15:50:00,37.858079,-122.268016,Wednesday
17023134,ASSAULT/BATTERY FEL.,ASSAULT,1600 MILVIA ST,2017-04-26 07:30:00,37.877951,-122.271395,Wednesday
17015974,BRANDISHING,WEAPONS OFFENSE,UNIVERSITY AVENUE & MILVIA ST,2017-03-22 12:46:00,37.871818,-122.270595,Wednesday
17018998,ROBBERY,ROBBERY,1200 SAN PABLO AVE,2017-04-05 12:45:00,37.882067,-122.296392,Wednesday
17091398,VANDALISM,VANDALISM,2300 HASTE ST,2017-07-19 21:00:00,37.865443,-122.263189,Wednesday
17018918,ASSAULT/BATTERY MISD.,ASSAULT,3200 ADELINE ST,2017-04-05 12:45:00,37.850345,-122.270911,Wednesday
17091456,THEFT MISD. (UNDER $950),LARCENY,2500 TELEGRAPH AVE,2017-07-26 14:00:00,37.865009,-122.258767,Wednesday
17012965,ASSAULT/BATTERY MISD.,ASSAULT,2300 SHATTUCK AVE,2017-03-08 12:07:00,37.867176,-122.267802,Wednesday
17090788,IDENTITY THEFT,FRAUD,2300 WEBSTER ST,2017-04-19 16:25:00,37.854857,-122.262314,Wednesday
17016029,MISSING ADULT,MISSING PERSON,1000 JONES ST,2017-03-22 20:00:00,37.875963,-122.296521,Wednesday
17090500,DISTURBANCE,DISORDERLY CONDUCT,1500 FOURTH ST,2017-03-08 15:55:00,37.874174,-122.301999,Wednesday
17015898,NARCOTICS,DRUG VIOLATION,SIXTH STREET & ALLSTON WAY,2017-03-22 03:18:00,37.865264,-122.29679,Wednesday
17029349,NARCOTICS,DRUG VIOLATION,HEARST AVENUE & SECOND ST,2017-05-24 03:52:00,37.868417,-122.302539,Wednesday
17023214,THEFT FELONY (OVER $950),LARCENY,1300 SAN PABLO AVE,2017-04-26 14:53:00,37.880262,-122.295809,Wednesday
17042000,THEFT MISD. (UNDER $950),LARCENY,2500 BANCROFT WAY,2017-07-19 10:00:00,37.868722,-122.259123,Wednesday
17035686,MISSING ADULT,MISSING PERSON,2400 FIFTH ST,2017-06-14 08:00:00,37.861511,-122.29681,Wednesday
17017738,THEFT FROM AUTO,LARCENY - FROM VEHICLE,1500 PRINCE ST,2017-03-29 16:00:00,37.851503,-122.278518,Wednesday
17026515,DISTURBANCE,DISORDERLY CONDUCT,1900 SHATTUCK AVE,2017-05-10 20:55:00,37.873687,-122.268616,Wednesday
17027926,ARSON,ARSON,900 CONTRA COSTA AVE,2017-05-17 13:26:00,37.891742,-122.276104,Wednesday
17048106,ASSAULT/BATTERY MISD.,ASSAULT,DURANT AVENUE & DANA ST,2017-08-16 11:04:00,37.867513,-122.26127,Wednesday
17031056,THEFT MISD. (UNDER $950),LARCENY,2100 KITTREDGE ST,2017-05-31 16:32:00,37.868512,-122.26781,Wednesday
17024893,DISTURBANCE,DISORDERLY CONDUCT,SHATTUCK AVENUE & UNIVERSITY AVE,2017-05-03 16:16:00,37.872106,-122.268405,Wednesday
17045160,BURGLARY AUTO,BURGLARY - VEHICLE,1300 M L KING JR WAY,2017-08-02 20:00:00,,,Wednesday
17019066,ASSAULT/BATTERY MISD.,ASSAULT,2800 PARK ST,2017-04-05 00:00:00,37.855964,-122.283114,Wednesday
17048223,THEFT MISD. (UNDER $950),LARCENY,2000 OREGON ST,2017-08-16 19:16:00,37.857409,-122.268473,Wednesday
17026508,DISTURBANCE,DISORDERLY CONDUCT,1900 SHATTUCK AVE,2017-05-10 21:37:00,37.873687,-122.268616,Wednesday
17090691,VANDALISM,VANDALISM,600 PANORAMIC WAY,2017-04-05 22:00:00,37.868008,-122.242304,Wednesday
17043561,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2100 SEVENTH ST,2017-07-26 08:30:00,37.866936,-122.296218,Wednesday
17090503,THEFT MISD. (UNDER $950),LARCENY,2300 COLLEGE AVE,2017-03-08 18:00:00,37.868957,-122.254552,Wednesday
17032529,DISTURBANCE,DISORDERLY CONDUCT,2100 NINTH ST,2017-06-07 04:12:00,37.867317,-122.293982,Wednesday
17037579,VANDALISM,VANDALISM,1300 SCENIC AVE,2017-06-28 22:00:00,37.883404,-122.263439,Wednesday
17040374,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2200 SEVENTH ST,2017-07-12 14:50:00,37.865439,-122.295736,Wednesday
17045002,BURGLARY AUTO,BURGLARY - VEHICLE,2200 DURANT AVE,2017-08-02 16:00:00,37.866969,-122.26553,Wednesday
17040467,ROBBERY,ROBBERY,BERKELEY WAY & M L KING JR WAY,2017-07-12 22:10:00,,,Wednesday
17050045,THEFT FELONY (OVER $950),LARCENY,1900 OXFORD ST,2017-08-23 17:55:00,37.873885,-122.266332,Wednesday
17091630,BURGLARY AUTO,BURGLARY - VEHICLE,2800 FOREST AVE,2017-08-16 00:05:00,37.861541,-122.251156,Wednesday
17027798,FRAUD/FORGERY,FRAUD,1800 SPRUCE ST,2017-03-22 12:00:00,37.875063,-122.265474,Wednesday
17049831,ROBBERY,ROBBERY,2500 SACRAMENTO ST,2017-08-23 12:30:00,37.862085,-122.281175,Wednesday
17033613,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2400 HASTE ST,2017-06-07 00:00:00,37.865849,-122.259977,Wednesday
17042028,BURGLARY AUTO,BURGLARY - VEHICLE,ELLSWORTH STREET & CHANNING WAY,2017-07-19 17:00:00,37.866327,-122.263359,Wednesday
17041958,ASSAULT/BATTERY MISD.,ASSAULT,COLLEGE AVENUE & RUSSELL ST,2017-07-19 13:25:00,37.858483,-122.253191,Wednesday
17091184,BURGLARY AUTO,BURGLARY - VEHICLE,500 CRAGMONT AVE,2017-06-21 09:10:00,37.902748,-122.269642,Wednesday
17018967,NARCOTICS,DRUG VIOLATION,2100 SHATTUCK AVE,2017-04-05 18:19:00,37.871167,-122.268285,Wednesday
17017544,THEFT MISD. (UNDER $950),LARCENY,2000 OREGON ST,2017-03-29 19:14:00,37.857409,-122.268473,Wednesday
17090602,THEFT MISD. (UNDER $950),LARCENY,2000 HEARST AVE,2017-03-15 14:00:00,37.873639,-122.27064,Wednesday
17016018,BURGLARY AUTO,BURGLARY - VEHICLE,100 HAZEL RD,2017-03-22 14:50:00,,,Wednesday
17034195,MISSING ADULT,MISSING PERSON,2000 DWIGHT WAY,2017-06-14 16:49:00,37.863679,-122.26963,Wednesday
17090911,BURGLARY AUTO,BURGLARY - VEHICLE,2700 BENVENUE AVE,2017-05-10 12:15:00,37.861591,-122.254736,Wednesday
17040425,THEFT MISD. (UNDER $950),LARCENY,2100 SHATTUCK AVE,2017-07-12 18:56:00,37.871167,-122.268285,Wednesday
17041957,ROBBERY,ROBBERY,1000 UNIVERSITY AVE,2017-07-19 13:23:00,37.868641,-122.29415,Wednesday
17032652,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 BLAKE ST,2017-06-07 13:36:00,37.860549,-122.286969,Wednesday
17049871,THEFT FROM AUTO,LARCENY - FROM VEHICLE,800 MENDOCINO AVE,2017-08-23 15:13:00,37.893148,-122.274809,Wednesday
17040427,ROBBERY,ROBBERY,MATHEWS STREET & PARKER ST,2017-07-12 19:03:00,37.85959,-122.28701,Wednesday
17091300,THEFT MISD. (UNDER $950),LARCENY,1600 ALLSTON WAY,2017-06-28 09:30:00,37.867906,-122.279428,Wednesday
17020247,NARCOTICS,DRUG VIOLATION,2300 DWIGHT WAY,2017-04-12 02:49:00,37.864535,-122.262993,Wednesday
17018876,DISTURBANCE,DISORDERLY CONDUCT,1100 DWIGHT WAY,2017-04-05 08:36:00,37.861107,-122.289485,Wednesday
17031129,NARCOTICS,DRUG VIOLATION,BOWDITCH STREET & DWIGHT WAY,2017-05-31 21:54:00,37.86542,-122.25618,Wednesday
17091344,THEFT FELONY (OVER $950),LARCENY,1800 ACTON ST,2017-07-12 14:55:00,37.872563,-122.284648,Wednesday
17026577,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1800 HIGHLAND PL,2017-05-10 20:15:00,37.876556,-122.255875,Wednesday
17040642,THEFT MISD. (UNDER $950),LARCENY,1200 UNIVERSITY AVE,2017-07-12 18:00:00,37.869385,-122.28953,Wednesday
17017887,BURGLARY AUTO,BURGLARY - VEHICLE,2500 PIEDMONT AVE,2017-03-22 18:00:00,37.865868,-122.251595,Wednesday
17091401,VANDALISM,VANDALISM,2300 DWIGHT WAY,2017-07-19 23:00:00,37.864535,-122.262993,Wednesday
17015725,VEHICLE STOLEN,MOTOR VEHICLE THEFT,1200 BLAKE ST,2017-03-15 08:00:00,37.860549,-122.286969,Wednesday
17091091,BURGLARY AUTO,BURGLARY - VEHICLE,200 MARINA BLVD,2017-06-07 18:00:00,37.868667,-122.313656,Wednesday
17027978,THEFT MISD. (UNDER $950),LARCENY,2300 TELEGRAPH AVE,2017-05-17 17:30:00,37.868714,-122.259189,Wednesday
17020293,DISTURBANCE,DISORDERLY CONDUCT,2400 CALIFORNIA ST,2017-04-12 06:30:00,37.864301,-122.279118,Wednesday
17023121,GUN/WEAPON,WEAPONS OFFENSE,ALCATRAZ AVENUE & HILLEGASS AVE,2017-04-26 03:59:00,,,Wednesday
17040370,THEFT FROM AUTO,LARCENY - FROM VEHICLE,2200 DURANT AVE,2017-07-12 01:00:00,37.866969,-122.26553,Wednesday
17040461,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,2200 DWIGHT WAY,2017-07-12 21:52:00,37.864238,-122.265263,Wednesday
17035147,THEFT MISD. (UNDER $950),LARCENY,2500 WARRING ST,2017-06-07 06:00:00,37.865945,-122.250471,Wednesday
17031326,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1900 DWIGHT WAY,2017-05-31 17:00:00,37.863353,-122.272097,Wednesday
17028024,NARCOTICS,DRUG VIOLATION,SACRAMENTO STREET & OREGON ST,2017-05-17 22:19:00,37.856023,-122.279683,Wednesday
17035976,DOMESTIC VIOLENCE,FAMILY OFFENSE,COLLEGE AVENUE & WOOLSEY ST,2017-06-21 23:00:00,37.853896,-122.252739,Wednesday
17017484,THEFT MISD. (UNDER $950),LARCENY,2200 BROWNING ST,2017-03-29 13:25:00,37.866594,-122.287944,Wednesday
17043660,VEHICLE STOLEN,MOTOR VEHICLE THEFT,HIGHLAND PLACE & HEARST AVE,2017-07-26 22:30:00,37.875666,-122.255676,Wednesday
17091658,BURGLARY AUTO,BURGLARY - VEHICLE,1300 CARLETON ST,2017-08-16 00:00:00,37.859046,-122.284696,Wednesday
17017617,BURGLARY AUTO,BURGLARY - VEHICLE,700 DWIGHT WAY,2017-03-29 16:30:00,37.859381,-122.298231,Wednesday
17021773,THEFT MISD. (UNDER $950),LARCENY,2000 OREGON ST,2017-04-19 16:15:00,37.857409,-122.268473,Wednesday
17014465,BURGLARY RESIDENTIAL,BURGLARY - RESIDENTIAL,1200 DELAWARE ST,2017-03-15 11:30:00,37.872125,-122.28964,Wednesday
17027834,THEFT FROM AUTO,LARCENY - FROM VEHICLE,3100 LEWISTON AVE,2017-05-17 01:35:00,37.853738,-122.251663,Wednesday
17090950,BURGLARY AUTO,BURGLARY - VEHICLE,2500 CHANNING WAY,2017-05-17 13:20:00,37.866919,-122.258812,Wednesday
17090556,THEFT MISD. (UNDER $950),LARCENY,2400 ASHBY AVE,2017-03-15 15:30:00,37.856111,-122.260248,Wednesday
17091627,THEFT MISD. (UNDER $950),LARCENY,900 GRIZZLY PEAK BLVD,2017-08-16 13:24:00,37.897,-122.261674,Wednesday
17040392,BURGLARY AUTO,BURGLARY - VEHICLE,100 SEAWALL DR,2017-07-12 12:00:00,37.863611,-122.317566,Wednesday
17027888,IDENTITY THEFT,FRAUD,1500 LE ROY AVE,2017-05-10 00:00:00,37.881776,-122.260421,Wednesday
17032710,THEFT MISD. (UNDER $950),LARCENY,1700 ROSE ST,2017-06-07 15:40:00,37.880027,-122.279976,Wednesday
17028110,VANDALISM,VANDALISM,1800 ROSE ST,2017-05-17 08:15:00,37.88113,-122.276389,Wednesday
17034079,ASSAULT/BATTERY MISD.,ASSAULT,1400 HARMON ST,2017-06-14 07:54:00,37.848606,-122.279588,Wednesday
17024988,THEFT MISD. (UNDER $950),LARCENY,1900 UNIVERSITY AVE,2017-05-03 23:53:00,37.871544,-122.272714,Wednesday
17029534,BURGLARY COMMERCIAL,BURGLARY - COMMERCIAL,1900 HEARST AVE,2017-05-24 16:00:00,37.873327,-122.273214,Wednesday
17026386,ROBBERY,ROBBERY,2100 SHATTUCK AVE,2017-05-10 11:40:00,37.871167,-122.268285,Wednesday
17034215,FRAUD/FORGERY,FRAUD,2900 ELLIS ST,2017-06-14 14:00:00,37.85583,-122.27339,Wednesday
17091323,THEFT FELONY (OVER $950),LARCENY,1700 DELAWARE ST,2017-07-05 19:00:00,37.873627,-122.277834,Wednesday
17039312,THEFT FELONY (OVER $950),LARCENY,2400 SHATTUCK AVE,2017-06-28 16:45:00,37.865772,-122.267643,Wednesday
17024942,DISTURBANCE,DISORDERLY CONDUCT,900 HEINZ AVE,2017-05-03 15:00:00,37.853552,-122.291561,Wednesday
